Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,information about The Dairy Entrepreneur Development Scheme (DEDS,"The Dairy Entrepreneur Development Scheme (DEDS) by NABARD (National Bank for Agriculture and Rural Development)-both male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,28:11.9
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,43:36.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,information about The Dairy Entrepreneur Development Scheme (DEDS,"The Dairy Entrepreneur Development Scheme (DEDS) by NABARD (National Bank for Agriculture and Rural Development)-both male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,47:09.2
KHARIF,HORTICULTURE,Fruits,Papaya,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,08:30.1
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,I WANT TO LOAN ON ANIMAL.,CONTECT IN NEAREST BANK.,DELHI,EAST,DELHI,16:26.3
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,I WANT LOAN ON ANIMAL.,CONTECT IN NEAREST BANK.,DELHI,EAST,DELHI,24:53.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,information about The Dairy Entrepreneur Development Scheme (DEDS,"The Dairy Entrepreneur Development Scheme (DEDS) by NABARD (National Bank for Agriculture and Rural Development)-both male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,26:48.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,information about The Dairy Entrepreneur Development Scheme (DEDS,"The Dairy Entrepreneur Development Scheme (DEDS) by NABARD (National Bank for Agriculture and Rural Development)-both male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,34:22.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,48:03.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY UPTO NEXT 2-3 DAYS AND CLOUDY SKY,DELHI,EAST,DELHI,01:12.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY FARMING LOAN,CONTECT IN NEAREST BANK,DELHI,EAST,DELHI,07:55.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,I WANT LOAN ON ANIMAL.,25% SUBSIDY(2-10 ANIMAL) FOR GENRAL CATEGORY AND  33.33% SUBSIDY SC AND ST CONTECT IN NEAREST BANK.,DELHI,EAST,DELHI,22:24.1
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY FARMING LOAN,CONTECT IN NEAREST BANK,DELHI,EAST,DELHI,57:40.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,I WANT LOAN ON DAIRY.,25% SUBSIDY(2-10 ANIMAL) FOR GENRAL CATEGORY AND  33.33% SUBSIDY SC AND ST CONTECT IN NEAREST BANK.,DELHI,EAST,DELHI,18:27.5
KHARIF,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",TELL ME PEST CONTROL IN TOMATO,NEEM OIL 5 ML /LITER SPRAY KARE,DELHI,EAST,DELHI,27:13.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,I WANT TO LOAN ON DAIRY.,CONTECT IN NEAREST BANK,DELHI,EAST,DELHI,33:48.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,47:28.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY FARMING LOAN,CONTECT IN NEAREST BANK,DELHI,EAST,DELHI,25:27.0
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY UPTO NEXT 2-3 DAYS AND CLOUDY SKY,DELHI,EAST,DELHI,08:37.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY UPTO NEXT 2-3 DAYS AND CLOUDY SKY,DELHI,EAST,DELHI,43:20.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,34:00.6
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,48:36.0
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,55:43.3
KHARIF,HORTICULTURE,Medicinal and Aromatic Plants,Mint,"	Plant Protection	",PLZ TELL ME CONTROL OF WHITE FLY IN MINT,SPRAY OF ACETAMIPRID 20% SP 0.5 GM PER LITER WATER,DELHI,EAST,DELHI,30:48.0
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,44:19.9
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,58:18.1
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,14:19.5
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,52:00.3
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,15:39.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,29:11.7
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,46:25.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO  RAIN POSSIBILITY IN NEXT 3-4 DAYS , CLOUDY SKY",DELHI,EAST,DELHI,14:33.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,52:54.6
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,56:59.9
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT NDRI KARNAL,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,02:33.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,11:16.6
KHARIF,AGRICULTURE,Others,Others,Storage,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,22:49.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,27:57.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,33:39.4
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,38:17.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,57:16.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,information about dairy project,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,05:58.8
KHARIF,AGRICULTURE,Others,Others,Weather,plz tell me weather report of delhi,"NO  RAIN POSSIBILITY IN NEXT 3-4 DAYS , CLOUDY SKY",DELHI,EAST,DELHI,34:57.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,I WANT TO SUBSIDY ON ANIMAL.,CONTECT IN NEAREST BANK.,DELHI,EAST,DELHI,45:58.4
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,52:54.0
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,08:33.2
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,28:20.4
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN MAY BE NEXT 2-3 DAYS,DELHI,EAST,DELHI,58:34.9
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,15:00.1
KHARIF,HORTICULTURE,Fruits,Papaya,Seeds and Planting Material,VARIETY OF PAPAYA,"VARIETY OF PAPAYA = TAIWAN 786, RED LADY, SURYA, KURG HONEYDEW, PUSA MEJESTIC",DELHI,EAST,DELHI,47:36.1
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,I WANT TO SUBSDY  ON ANIMAL.,25% SUBSIDY(2-10 ANIMAL) FOR GENRAL CATEGORY AND  33.33% SUBSIDY SC AND ST CONTECT IN NEAREST BANK.,DELHI,EAST,DELHI,58:05.3
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,06:58.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFOROMATION ABOUT DAIRY,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,18:26.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,I WANT TO SUBSIDY ON ON ANIMAL.,25% SUBSIDY(2-10 ANIMAL) FOR GENRAL CATEGORY AND  33.33% SUBSIDY SC AND ST CONTECT IN NEAREST BANK.,DELHI,EAST,DELHI,45:27.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY OF PORJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,20:44.4
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,29:41.0
KHARIF,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME VARIETY OF MUSTARD ?,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73",DELHI,EAST,DELHI,59:37.6
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,"	Plant Protection	",PLZ TELL ME CONTROL OF FRUIT ROT IN BOTTLE GOURD,SPREY OF  HEXACONAZOLE 5% EC 2 ML R PER LETTER WATERS,DELHI,EAST,DELHI,48:21.2
KHARIF,AGRICULTURE,Others,Others,"	Plant Protection	",FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,04:21.3
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Animal Nutrition,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,09:15.0
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,28:11.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Disease Management,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,40:34.4
JAYAD,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME VARIETY OF MUSTARD ?,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73",DELHI,EAST,DELHI,49:02.7
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",FRUIT ROT IN BEINJAL,SPRAY OF HEXACONAZOLE 1 LITER PER HA WITH IRRIGATION,DELHI,EAST,DELHI,15:29.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 3DAYS,DELHI,EAST,DELHI,45:16.0
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,19:50.1
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,27:07.6
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,EAST,DELHI,47:29.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY FARMING LOAN,CONTECT IN NEAREST BANK,DELHI,EAST,DELHI,58:11.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO  RAIN POSSIBILITY IN NEXT 3-4 DAYS , CLOUDY SKY",DELHI,EAST,DELHI,04:38.7
RABI,AGRICULTURE,Oilseeds,Raya (Indian Mustard),Varieties,TELL ME VARIETY OF MUSTARD,"MUSTARD VARIETY-RGN 48,73, RGN 298, RGN 303",DELHI,EAST,DELHI,30:55.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Animal Breeding,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,19:43.3
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,26:43.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,51:52.0
KHARIF,HORTICULTURE,Vegetables,Bitter Gourd,"	Plant Protection	",PLZ TELL ME CONTROL OF APHISD IN BITTER GOURD,SPRAY OF NEEM OIL @ 5  ML PER LIT WATER,DELHI,EAST,DELHI,09:27.3
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,43:10.5
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO  RAIN POSSIBILITY IN NEXT 3-4 DAYS , CLOUDY SKY",DELHI,EAST,DELHI,48:24.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY FARMING LAON,CONTECT IN NEAREST BANK,DELHI,EAST,DELHI,19:37.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY FARMING LOAN,CONTECT IN NEAREST BANK,DELHI,EAST,DELHI,47:11.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,44:56.4
KHARIF,AGRICULTURE,Others,Others,Soil Testing,I WANT TO SOIL TEST.,SOIL TEST IN NEAREST SOIL TESTING LAB.,DELHI,EAST,DELHI,20:00.2
KHARIF,HORTICULTURE,Condiments and Spices,Fenugreek,Seeds and Planting Material,FUNGICIDE USE FENUGREEK SEED TREATMENT.,CARBENDAZIM 2GM PER KG SEED.,DELHI,EAST,DELHI,08:33.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,EAST,DELHI,10:03.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,I WANT TO SUBSIDY ON ANIMAL.,25% SUBSIDY(2-10 ANIMAL) FOR GENRAL CATEGORY AND  33.33% SUBSIDY SC AND ST CONTECT IN NEAREST BANK.,DELHI,EAST,DELHI,08:37.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION,MAY BE RAIN POSSIBILITY IN NEXT 5 DAYS,DELHI,EAST,DELHI,16:34.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION,MAY BE RAIN POSSIBILITY IN NEXT 5 DAYS,DELHI,EAST,DELHI,53:04.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO  RAIN POSSIBILITY IN NEXT 3-4 DAYS , CLOUDY SKY",DELHI,EAST,DELHI,17:30.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,59:16.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,05:31.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME WEATHER INFORMATION,MAY BE RAIN POSSIBILITY IN NEXT 5 DAYS,DELHI,EAST,DELHI,30:50.3
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,TELL ME ABOUT HOW TO PREPARE SOYA MILK,"PLEASE CONTACT PUSA DELHI = 011-25841670,25841039,TOLL FREE 1800-11-8989",DELHI,EAST,DELHI,39:45.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,TELL ME NUTRIENT MANAGEMENT  ?,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,DELHI,EAST,DELHI,56:36.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,TELL ME ABOUT FOR PROPER GROWTH IN,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,DELHI,EAST,DELHI,08:10.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,09:18.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PORJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,EAST,DELHI,29:36.8
